日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150401","8213","志超","927337","31043559","32.55","34.10","32.50","33.65","1.6000","559"
"1150401","8215","明基材","4255155","100495935","22.55","24.10","22.30","24.10","2.1500","2409"
"1150401","8222","寶一","171948","6061602","35.50","35.50","35.10","35.15","0.7000","211"
"1150401","8249","菱光","502544","24180699","47.50","48.55","47.50","47.90","1.3500","468"
"1150401","8261","富鼎","1030924","102632127","99.70","100.50","98.90","99.30","2.7000","1032"
"1150401","8271","宇瞻","956089","136309599","139.00","143.00","139.00","143.00","13.0000","861"
"1150401","8341","日友","144347","11014162","76.60","76.80","76.00","76.30","0.3000","243"
"1150401","8367","建新國際","28071","1213830","43.25","43.30","43.10","43.15","0.1500","35"
"1150401","8374","羅昇","180796","12243573","68.10","69.30","66.60","67.40","1.8000","204"
"1150401","8404","百和興業-KY","363838","6671578","18.45","18.55","18.25","18.55","0.5000","190"
"1150401","8411","福貞-KY","48847","598230","12.20","12.35","12.20","12.20","-0.1500","61"
"1150401","8422","可寧衛*","10051714","299263707","30.40","30.40","29.25","29.25","-0.1500","6748"
"1150401","8429","金麗-KY","212028","1467600","6.93","6.98","6.88","6.88","0.0500","180"
"1150401","8438","昶昕","2781762","193671358","69.60","71.40","68.40","68.70","0.0000","2566"
"1150401","8442","威宏-KY","50261","2576174","52.80","52.80","50.90","51.70","0.9000","40"
"1150401","8443","阿瘦","109127","1318013","11.95","12.20","11.95","12.10","0.1000","217"
"1150401","8454","富邦媒","295285","53219106","181.00","181.50","179.50","180.00","3.0000","592"
"1150401","8462","柏文","115535","16253583","140.00","142.00","139.50","141.00","4.0000","145"
"1150401","8463","潤泰材","149031","3360794","22.50","22.90","22.10","22.30","0.0000","116"
"1150401","8464","億豐","1245971","424962109","340.00","346.50","336.50","346.00","16.0000","1212"
"1150401","8466","美吉吉-KY","39289","720675","18.30","18.45","18.15","18.40","0.1500","47"
"1150401","8467","波力-KY","18510","2749894","148.50","150.50","147.00","147.00","0.0000","67"
"1150401","8473","山林水","459851","17518444","38.25","38.45","37.75","37.85","0.0500","344"
"1150401","8476","台境*","385496","7360078","19.00","19.50","18.75","18.95","0.3000","204"
"1150401","8478","東哥遊艇","70362","11177820","161.00","161.00","158.00","158.50","2.5000","122"
"1150401","8481","政伸","16237","681603","42.00","42.10","41.80","41.80","0.0000","25"
"1150401","8482","商億-KY","17046","827735","47.20","49.95","47.20","47.35","-0.6500","20"
"1150401","8487","愛爾達-創","10568","841143","79.80","79.90","79.00","79.00","1.2000","41"
"1150401","8488","吉源-KY","13000","128500","9.81","10.00","9.81","9.82","0.0100","13"
"1150401","8499","鼎炫-KY","91701","23493079","245.00","262.00","245.00","260.00","18.5000","412"
"1150401","8926","台汽電","708674","31035813","43.90","44.00","43.55","43.65","0.4500","616"
"1150401","8940","新天地","29623","547685","18.30","18.85","18.30","18.30","0.0000","83"
"1150401","8996","高力","5012666","4523431188","892.00","920.00","871.00","908.00","62.0000","6923"
"1150401","9103","美德醫療-DR","745810","3879644","5.28","5.30","5.16","5.20","0.0300","265"
"1150401","910322","康師傅-DR","10261","270693","26.45","26.45","26.30","26.45","0.5500","40"
"1150401","9105","泰金寶-DR","5583105","31122749","5.56","5.64","5.54","5.55","0.1100","1083"
"1150401","910861","神州-DR","450819","1996118","4.39","4.44","4.39","4.43","0.0900","33"
"1150401","9110","越南控-DR","100000","302450","3.26","3.26","3.00","3.10","0.0200","25"
"1150401","911608","明輝-DR","8000","23620","2.90","2.97","2.90","2.96","0.0600","7"
"1150401","911622","泰聚亨-DR","12000","46870","3.91","3.97","3.86","3.97","-0.0600","11"
"1150401","911868","同方友友-DR","372000","461310","1.25","1.25","1.24","1.24","0.0000","30"
"1150401","912000","晨訊科-DR","363006","911012","2.51","2.52","2.50","2.51","0.0300","72"
"1150401","9136","巨騰-DR","1085510","9376207","8.70","8.71","8.52","8.70","0.2400","238"
"1150401","9802","鈺齊-KY","1269691","98885426","78.00","79.00","77.30","78.20","1.0000","900"
"1150401","9902","台火","159451","2293468","14.35","14.50","14.25","14.30","0.1000","161"
"1150401","9904","寶成","7632014","218617690","28.80","28.85","28.45","28.85","0.5500","2764"
"1150401","9905","大華","176504","3765717","21.20","21.50","21.20","21.30","0.3000","136"
"1150401","9906","欣巴巴","84588","3526307","41.35","42.25","41.10","41.55","1.3500","115"
"1150401","9907","統一實","4541205","84424192","18.45","18.75","18.45","18.65","0.4500","1823"
"1150401","9908","大台北","291901","8718568","29.90","29.95","29.80","29.85","0.1000","252"
"1150401","9910","豐泰","1328514","107904933","81.30","82.30","80.20","81.70","1.6000","1293"
"1150401","9911","櫻花","1738059","144240083","82.00","84.70","81.00","84.50","0.0000","1532"
"1150401","9912","偉聯","109616","1379798","12.60","12.70","12.45","12.70","0.2000","363"
"1150401","9914","美利達","1428916","93482418","65.60","66.00","64.90","65.50","0.6000","1088"
"1150401","9917","中保科","1253147","144201327","114.50","116.00","114.00","115.50","2.0000","1047"
"1150401","9918","欣天然","590502","27412049","45.85","47.40","45.45","46.40","-1.5000","757"
"1150401","9919","康那香","363374","5686189","15.65","15.80","15.55","15.65","0.0500","377"
"1150401","9921","巨大","1213773","87183747","72.00","72.40","71.30","71.60","-0.3000","1281"
"1150401","9924","福興","55359","2515407","45.35","45.75","45.20","45.35","0.3500","76"
"1150401","9925","新保","155984","6357803","40.85","40.85","40.65","40.80","0.0500","169"
"1150401","9926","新海","99541","4953757","49.60","49.90","49.60","49.65","0.1500","80"
"1150401","9927","泰銘","96712","6618784","68.30","68.80","68.10","68.20","0.6000","103"
"1150401","9928","中視","23002","410173","18.00","18.00","17.65","18.00","0.0500","40"
"1150401","9929","秋雨","122269","1519008","11.80","12.70","11.60","12.70","1.1500","126"
"1150401","9930","中聯資源","71152","5022263","70.00","71.20","70.00","70.30","0.3000","109"
"1150401","9931","欣高","328388","12068292","37.00","37.05","36.50","36.70","-0.6500","340"
"1150401","9933","中鼎","5203972","185643092","36.50","36.60","35.15","35.50","0.0500","6449"
"1150401","9934","成霖","324275","3047503","9.43","9.46","9.34","9.40","0.0900","191"
"1150401","9935","慶豐富","192853","3727214","19.40","19.60","19.15","19.15","0.0000","195"
"1150401","9937","全國","95053","5364156","56.10","56.90","56.10","56.60","0.2000","94"
"1150401","9938","百和","929414","43302911","46.70","46.80","46.45","46.65","0.4000","1095"
"1150401","9939","宏全","506730","59124346","117.00","117.00","116.00","117.00","1.5000","639"
"1150401","9940","信義","267809","5358611","20.00","20.05","19.90","20.05","0.1500","201"
"1150401","9941","裕融","1495581","114705697","77.70","77.70","76.30","76.80","-0.2000","2813"
"1150401","9941A","裕融甲特","15000","759000","50.60","50.60","50.60","50.60","0.0000","7"
"1150401","9942","茂順","37874","4332782","114.00","115.00","113.50","114.50","1.0000","60"
"1150401","9943","好樂迪","35461","2047466","57.90","58.20","57.30","57.90","0.7000","64"
"1150401","9944","新麗","25795","421543","16.35","16.50","16.20","16.20","-0.1500","78"
"1150401","9945","潤泰新","4022997","102429399","25.40","25.60","25.20","25.60","0.7500","2302"
"1150401","9946","三發地產","246654","4315977","17.65","17.80","17.35","17.60","0.2500","131"
"1150401","9955","佳龍","278754","8748132","31.50","31.65","31.20","31.30","0.5000","263"
"1150401","9958","世紀鋼","1169298","132376035","115.00","115.50","112.00","112.50","0.5000","1150"
